Epoch,Avg. Loss,Avg. PSNR1,Avg. PSNR2,Avg. SSIM1,Avg. SSIM2
253,0.0528,28.22,27.41,0.77,0.66
254,0.0528,28.22,27.4,0.77,0.66
255,0.0528,28.23,27.42,0.77,0.66
256,0.0528,28.22,27.4,0.77,0.66
257,0.0528,28.23,27.41,0.77,0.66
258,0.0528,28.22,27.4,0.77,0.66
259,0.0528,28.23,27.41,0.77,0.66
260,0.0528,28.23,27.41,0.77,0.66
261,0.0528,28.22,27.4,0.77,0.66
262,0.0528,28.21,27.38,0.77,0.66
